#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
131,düsseldorf,杜塞尔多夫,de,87,170000,0.20,0.36,düsseldorf,2025-10-22 02:19:15,"Knowledge panel,Thumbnail,Sitelinks,Top stories,People also ask",246000,15000,15000,2015-09-01,"Informational,Non-branded,Local"
132,tv heute abend,今晚电视,de,41,169000,0.80,1.02,tv programm heute,2025-10-24 18:11:36,"Sitelinks,Video preview",199000,3750000,4030000,2015-09-01,"Informational,Non-branded,Non-local"
133,sardinien,撒丁岛,de,21,169000,0.25,0.5,sardinien,2025-10-23 23:07:36,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Video preview",246000,14000,17000,2015-09-01,"Informational,Non-branded,Non-local"
134,capybara,水豚,de,1,169000,0.10,0.46,capybara,2025-10-21 22:30:31,"Thumbnail,People also ask,Knowledge panel,Sitelinks",3220000,17000,20000,2015-09-01,"Informational,Non-branded,Non-local"
135,frankreich,法国,de,42,169000,0.25,0.54,frankreich,2025-10-22 21:07:49,"Top stories,Thumbnail,Sitelinks,People also ask,Video preview,Knowledge panel",215000,14000,22000,2015-09-01,"Informational,Non-branded,Non-local"
136,ölpreis,石油价格,de,47,169000,0.15,1.16,heizölpreise,2025-10-21 05:44:13,"People also ask,Thumbnail,Sitelinks",195000,397000,408000,2015-09-01,"Informational,Non-branded,Non-local"
137,nürnberg,纽伦堡,de,84,168000,0.15,0.35,nürnberg,2025-10-24 17:56:03,"Top stories,Thumbnail,Sitelinks,People also ask,Knowledge panel",210000,44000,44000,2015-09-01,"Informational,Non-branded,Local"
138,israel news,以色列新闻,de,37,168000,0.60,0.89,israel news,2025-10-21 17:47:09,"Top stories,Thumbnail,Sitelinks",2670000,53000,61000,2015-09-01,"Informational,Non-branded,Non-local"
139,kroatien,克罗地亚,de,14,168000,0.35,0.46,kroatien,2025-10-23 22:10:22,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",258000,14000,19000,2015-09-01,"Informational,Non-branded,Non-local"
140,ariana grande,阿丽安娜·格兰德,de,83,167000,0.10,0.55,ariana grande,2025-10-24 21:52:22,"Thumbnail,Sitelinks,People also ask,Video preview,Knowledge panel",4090000,47000,51000,2015-09-01,"Informational,Non-branded,Non-local"
141,geburtstag,生日,de,3,166000,0.10,0.41,geburtstag,2025-10-21 19:10:40,"Thumbnail,People also ask",217000,45000,48000,2015-09-01,"Informational,Non-branded,Non-local"
142,restaurant,餐厅,de,8,166000,0.15,0.23,restaurant geheimtipp allgäu,2025-10-24 17:30:29,"People also ask,Thumbnail",1760000,60,60,2015-09-01,"Informational,Non-branded,Non-local"
143,shilajit,喜来芝,de,34,165000,0.40,0.93,shilajit,2025-10-21 16:47:04,"AI Overview,Thumbnail,People also ask,Knowledge panel",1520000,14000,15000,2015-09-02,"Informational,Non-branded,Non-local"
144,leverkusen,莱弗库森,de,38,165000,0.50,0.4,leverkusen,2025-10-22 03:19:22,"Top stories,Thumbnail,Knowledge panel,Sitelinks",1110000,177000,196000,2015-09-01,"Informational,Non-branded,Local"
145,magdeburg,马格德堡,de,81,165000,0.15,0.4,magdeburg,2025-10-23 05:21:57,"Top stories,Thumbnail,Sitelinks,Knowledge panel",241000,11000,12000,2015-09-01,"Informational,Non-branded,Local"
146,pogoda jutro,明天天气,de,25,164000,0.10,0.52,jaka będzie jutro pogoda,2025-10-21 22:07:16,Sitelinks,5010000,50,450,2015-09-20,"Informational,Non-branded,Non-local"
147,taper fade,锥度褪色,de,0,164000,0.10,0.61,taper fade,2025-10-21 06:25:52,"People also ask,Thumbnail,Knowledge panel,Video preview",3210000,27000,30000,2015-09-16,"Informational,Non-branded,Non-local"
148,d,d,de,14,164000,0.50,0.3,d,2025-10-21 16:48:41,"Knowledge card,Knowledge panel,People also ask,Video preview",4450000,12000,14000,2015-09-01,"Informational,Non-branded,Non-local"
149,krypto news,加密新闻,de,11,161000,0.50,1.24,krypto news,2025-10-21 13:27:28,"Top stories,Thumbnail,Top ads,Sitelinks,Video preview,Bottom ads,Paid sitelinks",202000,25000,32000,2017-05-04,"Informational,Non-branded,Non-local"
150,frauen em,女士在,de,15,161000,0.20,0.92,frauen em,2025-10-21 08:06:57,"Sitelinks,People also ask,Knowledge panel,Top stories,Thumbnail",188000,163000,164000,2015-09-18,"Informational,Non-branded,Non-local"
151,f,f,de,43,158000,0.10,0.85,facebook,2025-10-21 05:35:12,"Knowledge card,Sitelinks,Top stories,Thumbnail,Knowledge panel",9630000,7020000,8680000,2015-09-01,"Informational,Navigational,Non-branded,Non-local"
152,mail,邮件,de,82,158000,0.15,0.62,mail,2025-10-22 00:00:06,Sitelinks,6280000,61000,62000,2015-09-01,"Informational,Non-branded,Non-local"
153,lipödem,脂肪水肿,de,12,158000,0.20,0.82,lipödem,2025-10-24 16:23:41,"AI Overview,Thumbnail,People also ask,Knowledge panel",249000,65000,65000,2015-09-01,"Informational,Non-branded,Non-local"
154,tłumacz polsko niemiecki,波兰语-德语翻译,de,28,158000,0.15,0.27,tłumacz polsko niemiecki,2025-10-24 20:24:58,"Knowledge card,People also ask,Sitelinks",275000,26000,29000,2015-09-01,"Informational,Non-branded,Non-local"
155,fernsehprogramm heute 20.15,今日电视节目20.15,de,33,157000,0.30,1.03,tv programm heute,2025-10-21 05:45:31,"Sitelinks,People also ask",172000,3690000,3980000,2015-09-01,"Informational,Non-branded,Non-local"
156,edith stehfest,伊迪丝·斯特费斯特,de,0,157000,0.10,0.63,eric edith stehfest,2025-10-23 21:17:13,"Thumbnail,People also ask,Video preview",176000,100,100,2015-11-26,"Informational,Non-branded,Non-local"
157,fahrrad,自行车,de,76,157000,0.35,0.59,fahrrad,2025-10-21 16:04:30,"Thumbnail,Sitelinks,Shopping,People also ask",181000,78000,81000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
158,tagesgeld vergleich,每日津贴比较,de,54,156000,0.60,1.51,tagesgeld zinsen,2025-10-21 09:20:33,"Sitelinks,People also ask",161000,228000,233000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
159,chip,芯片,de,8,155000,0.15,0.97,chip,2025-10-21 19:07:37,"Sitelinks,Top stories,Thumbnail,Knowledge panel",370000,152000,165000,2015-09-01,"Informational,Non-branded,Non-local"
160,gardasee,加尔达湖,de,26,155000,0.35,0.45,gardasee urlaub,2025-10-22 03:14:32,"Knowledge panel,Thumbnail,Sitelinks,People also ask",194000,8600,8900,2015-09-01,"Informational,Non-branded,Non-local"
161,wärmepumpe,热泵,de,38,154000,3.50,0.79,wärmepumpe,2025-10-24 11:04:44,"People also ask,Top stories,Thumbnail,Sitelinks,Shopping,Knowledge panel",181000,79000,87000,2015-09-01,"Informational,Non-branded,Non-local"
162,silvester,西尔维斯特,de,28,154000,0.15,0.3,silvester,2025-10-21 19:21:27,"People also ask,Knowledge panel,Sitelinks",217000,10000,11000,2015-09-01,"Informational,Non-branded,Non-local"
163,führerschein,驾照,de,46,154000,0.60,0.37,führerschein umtauschen,2025-10-21 20:08:31,"Top stories,Thumbnail,People also ask,Knowledge panel",169000,109000,109000,2015-09-01,"Informational,Non-branded,Non-local"
164,apotheke in der nähe,附近药店,de,0,151000,0.40,0.25,notfallapotheke uelzen,2025-10-21 10:40:49,Local pack,178000,10,10,2015-09-01,"Informational,Non-branded,Local"
165,gpt chat,聊天室,de,42,151000,0.25,,chatgpt deutsch,2025-10-22 01:14:38,"Sitelinks,Video preview,People also ask",7250000,546000,564000,2020-11-05,"Informational,Non-branded,Non-local"
166,freemail,免费邮件,de,48,151000,0.25,1.04,web.de login,2025-10-21 23:13:23,"Sitelinks,Knowledge panel",1430000,2380000,2420000,2015-09-01,"Informational,Non-branded,Non-local"
167,last minute urlaub,最后一刻假期,de,24,150000,0.30,1.15,last minute urlaub,2025-10-21 22:01:46,"Sitelinks,Thumbnail",161000,106000,109000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
168,kindergeld,儿童福利,de,30,149000,0.10,0.87,kindergeld,2025-10-21 09:55:06,"Sitelinks,People also ask,Knowledge panel",164000,107000,109000,2015-09-01,"Informational,Non-branded,Non-local"
169,venom,毒液,de,6,149000,0.10,0.43,venom,2025-10-21 08:53:18,"Thumbnail,Knowledge panel,People also ask,Video preview",2910000,43000,48000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
170,bodensee,博登湖,de,33,148000,0.30,0.46,bodensee,2025-10-21 15:16:24,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Top stories",196000,17000,18000,2015-09-01,"Informational,Non-branded,Non-local"
171,tradutor,翻译者,de,55,148000,0.15,0.16,übersetzer,2025-10-23 11:00:04,"Knowledge card,Video preview",47290000,1400000,1800000,2015-09-01,"Informational,Non-branded,Non-local"
172,tennis,网球,de,41,147000,0.45,0.64,tennis,2025-10-21 18:47:21,"Top stories,Thumbnail,Sitelinks,Knowledge panel",2100000,20000,20000,2015-09-01,"Informational,Non-branded,Non-local"
173,gratis testen,免费测试,de,46,147000,0.50,1.23,gratis testen,2025-10-21 17:07:02,People also ask,150000,288000,289000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
174,waschmaschine,洗衣机,de,7,147000,0.40,0.58,waschmaschine,2025-10-24 16:03:41,"People also ask,Sitelinks,Shopping,Thumbnail,Video preview",173000,49000,50000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
175,regionalliga nordost,东北地区联赛,de,8,147000,0.35,0.9,regionalliga nordost,2025-10-21 15:11:33,"Sitelinks,Top stories,Thumbnail,Knowledge panel,People also ask",154000,85000,86000,2015-09-02,"Informational,Non-branded,Non-local"
176,bill kaulitz,比尔·考利茨,de,18,145000,0.15,0.66,bill kaulitz,2025-10-23 05:14:20,"Top stories,Thumbnail,Knowledge panel,People also ask,Video preview",284000,12000,14000,2015-09-01,"Informational,Non-branded,Non-local"
177,portugal,葡萄牙,de,25,145000,0.20,0.45,portugal,2025-10-21 00:59:14,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Top stories",2940000,16000,20000,2015-09-01,"Informational,Non-branded,Non-local"
178,island,岛,de,14,144000,0.25,0.53,island,2025-10-21 18:21:13,"Thumbnail,Sitelinks,People also ask,Knowledge panel",582000,37000,45000,2015-09-01,"Informational,Non-branded,Non-local"
179,bali,巴厘岛,de,6,143000,0.20,0.45,bali,2025-10-21 20:49:42,"Knowledge panel,People also ask,Thumbnail,Sitelinks",2370000,10000,11000,2015-09-01,"Informational,Non-branded,Local"
180,gran canaria,大加那利岛,de,15,143000,0.25,0.48,gran canaria,2025-10-21 16:00:12,"Knowledge panel,People also ask,Thumbnail,Sitelinks",665000,8000,9400,2015-09-01,"Informational,Non-branded,Non-local"
181,flughafen münchen,慕尼黑机场,de,2,143000,0.20,0.88,münchen flughafen,2025-10-21 00:42:08,"Top stories,Thumbnail,Sitelinks,Knowledge panel,People also ask",164000,48000,67000,2015-09-01,"Informational,Navigational,Non-branded,Local"
182,kreta,克里特岛,de,8,142000,0.20,0.49,kreta,2025-10-22 22:25:12,"Knowledge panel,People also ask,Sitelinks,Thumbnail,Top stories,Video preview",361000,10000,13000,2015-09-01,"Informational,Non-branded,Non-local"
183,tennis live,网球直播,de,20,141000,0.60,1.05,tennis live,2025-10-21 04:40:25,"Sitelinks,People also ask",630000,65000,72000,2015-09-01,"Informational,Non-branded,Non-local"
184,restaurant in der nähe,附近的餐厅,de,18,141000,0.40,0.38,restaurant in der nähe jetzt geöffnet,2025-10-21 21:42:20,Thumbnail,200000,9000,9700,2015-09-01,"Informational,Non-branded,Local"
185,elektroauto,电动车,de,18,141000,0.60,0.9,opel elektro,2025-10-22 14:38:47,"Thumbnail,People also ask,Sitelinks",196000,13000,17000,2015-09-01,"Informational,Non-branded,Non-local"
186,silberpreis,白银价格,de,10,141000,0.20,0.99,silberpreis,2025-10-21 01:47:39,"Sitelinks,People also ask,Top stories,Thumbnail",185000,50000,54000,2015-09-01,"Informational,Non-branded,Non-local"
187,griechenland,希腊,de,33,141000,0.20,0.62,gr,2025-10-21 11:49:32,"Top stories,Thumbnail,Knowledge panel,Sitelinks,People also ask",186000,3100,8400,2015-09-01,"Informational,Non-branded,Non-local"
188,auto,汽车,de,68,141000,0.15,0.58,mobile,2025-10-24 07:12:43,"Thumbnail,Sitelinks,People also ask",985000,3460000,5440000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
189,mehr geld für rentner 2025,2025 年养老金领取者将获得更多资金,de,0,141000,0.30,,rentenerhöhung 2025,2025-10-21 06:51:03,"AI Overview,Thumbnail,People also ask,Video preview",143000,208000,208000,2024-09-17,"Informational,Non-branded,Non-local"
190,gold,金子,de,58,141000,0.40,0.81,gold.de,2025-10-24 02:46:11,"Top stories,Thumbnail,Sitelinks,Knowledge panel,People also ask,Video preview",1870000,70000,79000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
191,bike discount,自行车折扣,de,4,140000,0.25,1,bike discount,2025-10-21 07:01:37,Sitelinks,233000,151000,168000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
192,etf,ETF,de,49,140000,1.00,0.83,etf,2025-10-24 12:36:02,"People also ask,Sitelinks,Knowledge panel,Top stories,Thumbnail,Video preview",855000,70000,71000,2015-09-01,"Informational,Non-branded,Non-local"
193,vatertag,父亲节,de,1,140000,0.20,0.3,vatertag 2025,2025-10-22 22:23:21,"Knowledge card,People also ask,Thumbnail,Knowledge panel,Video preview",188000,28000,32000,2015-09-01,"Informational,Non-branded,Non-local"
194,wer streamt es,谁播放它,de,4,140000,1.30,0.99,wer streamt es,2025-10-24 20:54:39,"Sitelinks,Video preview",153000,164000,175000,2015-09-01,"Informational,Non-branded,Non-local"
195,kurzurlaub,短暂的假期,de,33,139000,0.30,1.02,kurzurlaub,2025-10-21 14:43:47,"Sitelinks,Thumbnail",149000,121000,123000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
196,montenegro,黑山,de,14,139000,0.20,0.46,montenegro,2025-10-24 13:32:15,"People also ask,Thumbnail,Sitelinks,Video preview,Knowledge panel",1160000,9600,13000,2015-09-01,"Informational,Non-branded,Non-local"
197,tv programm heute 20.15,今日电视节目20.15,de,57,139000,0.70,0.96,tv programm heute,2025-10-21 14:21:46,"Thumbnail,Sitelinks",168000,3690000,3980000,2015-09-01,"Informational,Non-branded,Non-local"
198,dänemark,丹麦,de,41,139000,0.30,0.42,dänemark,2025-10-23 03:54:15,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",173000,15000,21000,2015-09-01,"Informational,Non-branded,Non-local"
199,patagonia,巴塔哥尼亚,de,10,139000,0.35,0.87,patagonia,2025-10-21 08:44:24,"Sitelinks,Thumbnail,Local pack",1720000,99000,99000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
200,2,2,de,47,139000,0.40,0.65,2,2025-10-23 00:14:11,"People also ask,Sitelinks,Video preview",2610000,22000,25000,2015-09-01,"Informational,Non-branded,Non-local"
201,chemnitz,开姆尼茨,de,71,139000,0.15,0.71,chemnitz,2025-10-21 10:48:31,"Top stories,Thumbnail,Knowledge panel,Sitelinks,People also ask",162000,8700,9200,2015-09-01,"Informational,Non-branded,Local"
202,kaffeevollautomat,全自动咖啡机,de,7,138000,0.35,0.77,kaffeevollautomat,2025-10-24 20:53:24,"People also ask,Sitelinks,Video preview",153000,45000,48000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
203,flüge,航班,de,84,138000,0.20,0.92,flüge,2025-10-24 08:23:29,"Sitelinks,Thumbnail",176000,88000,97000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
204,messi,梅西,de,42,138000,0.25,0.62,lionel messi,2025-10-23 10:26:08,"Top stories,Thumbnail,Knowledge panel,Sitelinks,People also ask,Video preview",5260000,43000,55000,2015-09-01,"Informational,Non-branded,Non-local"
205,teneriffa,特内里费岛,de,10,138000,0.25,0.47,teneriffa,2025-10-23 04:04:00,"Knowledge panel,People also ask,Thumbnail,Top stories,Video preview",200000,8800,12000,2015-09-01,"Informational,Non-branded,Non-local"
206,sonnenuntergang,日落,de,24,138000,0.20,0.35,sonnenuntergang,2025-10-21 18:53:27,"Sitelinks,People also ask,Knowledge panel",168000,11000,12000,2015-09-01,"Informational,Non-branded,Non-local"
207,fernsehprogramm jetzt alle sender,电视节目现在所有频道,de,23,138000,0.10,0.95,tv programm,2025-10-21 21:26:31,"Thumbnail,People also ask",170000,568000,598000,2015-10-30,"Informational,Non-branded,Non-local"
208,mike tyson jake paul,迈克·泰森 杰克·保罗,de,1,138000,0.15,,mike tyson jake paul,2025-10-21 17:14:02,"People also ask,Knowledge panel,Video preview,Sitelinks",512000,67000,67000,2020-07-25,"Informational,Non-branded,Non-local"
209,japan,日本,de,49,138000,0.25,0.53,japan,2025-10-24 16:59:23,"Thumbnail,Sitelinks,Top stories,People also ask,Video preview,Knowledge panel",1990000,30000,32000,2015-09-01,"Informational,Non-branded,Non-local"
210,london,伦敦,de,24,137000,0.20,0.57,london,2025-10-24 19:24:59,"Thumbnail,Sitelinks,People also ask,Video preview,Knowledge panel",1740000,13000,18000,2015-09-01,"Informational,Non-branded,Local"
211,ai,人工智能,de,70,137000,1.00,0.41,chatgpt deutsch,2025-10-24 22:32:58,"People also ask,Sitelinks",9470000,156000,157000,2015-09-01,"Informational,Non-branded,Non-local"
212,los angeles,洛杉矶,de,49,137000,0.10,0.37,los angeles,2025-10-21 07:21:08,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Top stories",1960000,14000,16000,2015-09-01,"Informational,Non-branded,Local"
213,münster,明斯特,de,81,136000,0.15,0.45,münster,2025-10-24 18:28:09,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Top stories,Video preview",157000,2700,3500,2015-09-01,"Informational,Non-branded,Local"
214,hannover,汉诺威,de,93,135000,0.15,0.47,hannover,2025-10-21 06:45:41,"Knowledge panel,Top stories,Thumbnail,People also ask,Sitelinks",225000,40000,40000,2015-09-01,"Informational,Non-branded,Local"
215,albanien,阿尔巴尼亚,de,5,135000,0.20,0.52,albanien,2025-10-24 23:33:14,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",220000,27000,35000,2015-09-01,"Informational,Non-branded,Non-local"
216,مترجم,翻译者,de,20,134000,0.20,0.19,مترجم,2025-10-21 19:16:42,"Knowledge card,Sitelinks",8560000,43000,2170000,2015-09-01,"Informational,Non-branded,Non-local"
217,blumen,花朵,de,71,134000,0.80,0.36,blumen verschicken,2025-10-21 17:11:12,"People also ask,Sitelinks,Thumbnail",173000,82000,86000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
218,buzz cut,嗡嗡声剪辑,de,0,133000,0.10,0.38,buzz cut,2025-10-21 17:26:30,"People also ask,Knowledge panel,Thumbnail",3340000,11000,13000,2015-09-01,"Informational,Non-branded,Non-local"
219,alles gute zum geburtstag,生日快乐,de,3,133000,0.15,0.42,alles gute zum geburtstag,2025-10-21 16:10:11,"Thumbnail,People also ask",189000,53000,62000,2015-09-01,"Informational,Non-branded,Non-local"
220,uhr,钟,de,30,133000,0.30,0.45,uhr,2025-10-21 14:40:34,"Sitelinks,Shopping,Thumbnail",188000,53000,62000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
221,österreich,奥地利,de,61,132000,0.15,0.42,österreich,2025-10-20 23:06:39,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Top stories",293000,13000,82000,2015-09-01,"Informational,Non-branded,Non-local"
222,selenskyj,塞伦斯基,de,11,132000,0.10,0.7,volodymyr oleksandrovyč zelensʹkyj,2025-10-21 03:56:28,"Top stories,Thumbnail,Knowledge panel,People also ask",145000,57000,67000,2019-02-04,"Informational,Non-branded,Non-local"
