#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
132,coenzima q10,辅酶q10,br,5,172000,0.10,0.81,coenzima q10 para que serve,2025-10-21 08:59:44,"People also ask,Sitelinks,Knowledge panel,Video preview",238000,78000,78000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
133,cartao de credito,信用卡,br,61,172000,0.30,0.82,cartao de credito,2025-10-21 20:45:29,"People also ask,Sitelinks",178000,114000,117000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
134,ipva 2025 sp,ipva 2025 sp,br,14,172000,0.20,,ipva sp,2025-10-21 17:56:25,Sitelinks,173000,105000,106000,2023-12-12,"Informational,Non-branded,Local"
135,feedback,反馈,br,18,169000,0.10,0.31,feedback,2025-10-24 15:47:58,"AI Overview,Thumbnail,Sitelinks,People also ask,Video preview,Knowledge panel",746000,6300,6400,2015-09-01,"Informational,Non-branded,Non-local"
136,selic hoje,今天的塞利克,br,61,169000,0.15,0.73,selic,2025-10-21 09:50:14,"AI Overview,Thumbnail,People also ask",172000,211000,214000,2015-09-01,"Informational,Non-branded,Non-local"
137,anistia,大赦,br,39,169000,0.15,0.3,anistia,2025-10-24 06:14:36,"Top stories,Thumbnail,People also ask,Sitelinks,Video preview,Knowledge panel",171000,8800,8900,2015-09-01,"Informational,Non-branded,Non-local"
138,assinatura digital gov,政府数字签名,br,26,166000,0.15,,assinatura digital gov,2025-10-21 06:21:23,"Sitelinks,People also ask",167000,163000,164000,2019-04-29,"Informational,Non-branded,Non-local"
139,marketplace,市场,br,12,165000,0.15,0.67,marketplace,2025-10-21 07:00:51,"People also ask,Knowledge panel",3510000,88000,88000,2015-09-01,"Informational,Non-branded,Non-local"
140,empréstimo,贷款,br,69,163000,0.25,0.81,empréstimo,2025-10-21 18:05:50,"Sitelinks,People also ask",167000,53000,53000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
141,selic,塞利克,br,56,160000,0.10,0.79,taxa selic hoje,2025-10-24 17:27:04,"Top stories,Thumbnail,People also ask,Knowledge panel,Sitelinks,Video preview",164000,164000,167000,2015-09-01,"Informational,Non-branded,Non-local"
142,preço do dolar,美元价格,br,63,158000,0.10,0.53,dólar hoje,2025-10-24 05:27:00,"People also ask,Sitelinks,Top stories,Thumbnail,Video preview",167000,1950000,2160000,2015-09-01,"Informational,Non-branded,Non-local"
143,beiçola,喜欢,br,1,158000,0.40,0.21,beiçola,2025-10-20 19:39:25,People also ask,162000,9200,9800,2015-09-01,"Informational,Non-branded,Non-local"
144,aplicativo,应用,br,68,158000,0.10,0.24,app,2025-10-21 06:34:45,"Top stories,Thumbnail,People also ask",164000,96000,96000,2015-09-01,"Informational,Non-branded,Non-local"
145,folha de pagamento,工资单,br,14,158000,0.25,1.02,folha de pagamento,2025-10-20 19:06:57,"Sitelinks,People also ask,Knowledge panel",158000,140000,140000,2015-09-01,"Informational,Non-branded,Non-local"
146,cortes de cabelo masculino,男士发型,br,0,158000,0.15,0.3,corte de cabelo masculino,2025-10-24 15:37:45,"Thumbnail,People also ask,Video preview,Sitelinks",176000,57000,60000,2015-09-01,"Informational,Non-branded,Non-local"
147,endocrinologista,内分泌学家,br,0,157000,0.20,0.5,endocrinologista,2025-10-21 14:39:23,"Local pack,Knowledge panel,People also ask,Thumbnail,Video preview",163000,14000,14000,2015-09-01,"Informational,Non-branded,Non-local"
148,dollar hoje,今天美元,br,62,156000,0.15,0.56,dólar hoje,2025-10-24 23:02:58,"People also ask,Sitelinks",165000,1950000,2150000,2015-09-01,"Informational,Non-branded,Non-local"
149,bíblia online,在线圣经,br,43,156000,0.10,0.95,biblia online,2025-10-21 22:06:47,Sitelinks,166000,608000,638000,2015-09-01,"Informational,Non-branded,Non-local"
150,whey,乳清,br,3,153000,0.15,0.46,whey protein,2025-10-24 15:28:26,"Shopping,Thumbnail,People also ask,Sitelinks",351000,56000,57000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
151,vpn,VPN,br,33,152000,0.30,0.63,vpn,2025-10-21 11:34:48,"AI Overview,Thumbnail,Knowledge panel,People also ask,Sitelinks",5330000,22000,22000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
152,bet esporte,投注运动,br,76,151000,0.70,1.16,betesporte,2025-10-21 13:08:40,"Top ads,Bottom ads,Paid sitelinks",152000,612000,614000,2015-09-12,"Informational,Commercial,Transactional,Non-branded,Non-local"
153,ipva 2025 rj,ipva 2025 rj,br,19,151000,0.25,,ipva 2025,2025-10-23 05:11:08,"Sitelinks,Video preview",152000,132000,132000,2024-01-01,"Informational,Non-branded,Local"
154,internet banking,网上银行,br,67,150000,0.25,0.97,internet banking,2025-10-21 00:39:01,"Sitelinks,Knowledge panel",336000,172000,172000,2015-09-01,"Informational,Non-branded,Non-local"
155,internet,互联网,br,55,148000,0.50,0.46,speed test,2025-10-20 22:37:29,"Top stories,Thumbnail,Local pack,Knowledge panel,Sitelinks,Video preview",1420000,3780000,4150000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
156,empréstimo pessoal,个人贷款,br,67,148000,0.20,1.23,emprestimo pessoal,2025-10-21 06:24:53,"People also ask,Sitelinks",152000,396000,398000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
157,dia dos namorados 2025,2025 年情人节,br,0,148000,0.10,,dia dos namorados 2025,2025-10-21 13:54:14,"AI Overview,Thumbnail,People also ask",150000,57000,57000,2018-06-12,"Informational,Non-branded,Non-local"
158,bet app,投注应用程序,br,58,144000,0.80,,appbet,2025-10-24 17:06:00,"Video preview,Knowledge panel",159000,27000,27000,2016-06-05,"Informational,Commercial,Non-branded,Non-local"
159,notícias sobre centro de referência de assistência social,有关社会救助参考中心的新闻,br,0,143000,0.15,,notícias sobre centro de referência de assistência social,2025-10-20 15:03:06,"Top stories,Thumbnail,People also ask",143000,17000,17000,2023-07-03,"Informational,Non-branded,Non-local"
160,letras personalizadas,定制字母,br,24,143000,0.10,1.07,letras diferentes,2025-10-21 17:25:29,"Sitelinks,Thumbnail,Knowledge panel",153000,1150000,1180000,2015-09-01,"Informational,Non-branded,Non-local"
161,growth whey,生长乳清,br,1,142000,0.10,0.92,growth,2025-10-21 06:35:32,"Sitelinks,People also ask",143000,2410000,2420000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
162,enem 2023,2023 年 1 次,br,28,140000,0.10,,enem 2023,2025-10-25 00:00:26,"People also ask,Video preview",140000,76000,76000,2015-09-02,"Informational,Non-branded,Non-local"
163,hotel,酒店,br,72,140000,0.15,0.37,hoteis,2025-10-21 16:13:28,"Sitelinks,Thumbnail",1430000,57000,59000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
164,inverno 2024,2024 年冬季,br,1,139000,0.35,,inverno 2024,2025-10-21 18:47:18,"AI Overview,Thumbnail,People also ask",147000,51000,51000,2022-07-16,"Informational,Non-branded,Non-local"
165,cassino,卡西诺,br,82,139000,1.70,0.23,cassino bet,2025-10-24 07:26:02,"Top ads,Sitelinks,Thumbnail,Bottom ads,Paid sitelinks,Video preview",179000,116000,120000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
166,converter dolar em real,将美元转换为实际,br,31,139000,0.20,0.81,dolar para real,2025-10-21 13:08:31,Sitelinks,142000,878000,912000,2015-09-01,"Informational,Non-branded,Non-local"
167,shampoo,洗发水,br,1,137000,0.15,0.15,shampoo,2025-10-21 14:30:25,"Shopping,Thumbnail,People also ask,Sitelinks",665000,4300,4400,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
168,martina oliveira,玛蒂娜·奥利维拉,br,2,137000,0.25,,martina oliveira,2025-10-21 05:28:57,People also ask,144000,170000,170000,2015-09-30,"Informational,Non-branded,Non-local"
169,loteria,彩票,br,72,137000,0.20,1.17,loterias caixa,2025-10-24 02:33:58,"Sitelinks,Top stories,Thumbnail,Knowledge panel,People also ask,Video preview",4820000,5380000,5400000,2015-09-01,"Informational,Non-branded,Non-local"
170,girona,赫罗纳,br,24,136000,0.10,0.28,girona,2025-10-21 14:59:57,"Thumbnail,Knowledge panel,People also ask,Top stories,Sitelinks",838000,1500,2700,2015-09-04,"Informational,Non-branded,Local"
171,resgatar codiguin,救援代码,br,33,136000,0.10,,codiguin ff,2025-10-21 06:47:54,Video preview,138000,498000,499000,2019-11-01,"Informational,Transactional,Non-branded,Non-local"
172,intranet,内联网,br,4,136000,0.30,0.83,intranet,2025-10-21 06:52:18,Knowledge panel,1160000,12000,12000,2015-09-01,"Informational,Non-branded,Non-local"
173,salmos 23,诗篇 23,br,1,135000,0.10,0.72,salmo 23,2025-10-21 05:39:09,"Sitelinks,People also ask,Knowledge panel,Video preview",187000,547000,563000,2015-09-01,"Informational,Non-branded,Non-local"
174,no,不,br,0,134000,0.25,0.4,no,2025-10-21 11:23:52,"Video preview,People also ask,Thumbnail",1870000,11000,24000,2015-09-01,"Informational,Non-branded,Non-local"
175,empréstimo para negativado,负数贷款,br,55,134000,0.15,1.44,emprestimo para negativado,2025-10-24 15:14:21,"AI Overview,Thumbnail,Top ads,Paid sitelinks,Sitelinks,People also ask,Bottom ads,Video preview",135000,205000,206000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
176,marketing digital,营销数字化,br,49,134000,0.10,0.68,marketing digital,2025-10-21 01:23:11,"AI Overview,Thumbnail,People also ask,Knowledge panel,Video preview",426000,78000,80000,2015-09-01,"Informational,Non-branded,Non-local"
177,versículo do dia,当天的诗句,br,6,134000,0.15,0.95,versiculo do dia,2025-10-21 02:47:02,"Sitelinks,People also ask,Video preview",139000,363000,373000,2015-09-01,"Informational,Non-branded,Non-local"
178,quais frutas da estaçao,什么时令水果,br,0,130000,0.25,,frutas,2025-10-21 09:33:24,"AI Overview,People also ask",130000,52000,52000,2025-05-09,"Informational,Non-branded,Non-local"
179,chaveiro,钥匙链,br,0,128000,0.20,0.25,chaveiro,2025-10-24 15:44:14,"Local pack,Sitelinks,People also ask,Shopping,Thumbnail,Video preview,Knowledge panel",133000,3500,3600,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
180,albert einstein,阿尔伯特·爱因斯坦,br,61,127000,0.35,0.47,albert einstein,2025-10-24 15:28:34,"AI Overview,Thumbnail,Sitelinks,People also ask,Video preview",1420000,22000,24000,2015-09-01,"Informational,Non-branded,Non-local"
181,currículo,课程,br,42,126000,0.10,0.61,curriculum vitae,2025-10-21 09:54:03,"AI Overview,Sitelinks,People also ask,Knowledge panel",140000,477000,491000,2015-09-01,"Informational,Non-branded,Non-local"
182,smartphone,手机,br,27,125000,0.10,0.64,smartphone,2025-10-21 01:13:08,"Shopping,Thumbnail,Sitelinks,People also ask,Video preview",628000,14000,14000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
183,casas de apostas,博彩公司,br,76,125000,3.00,1.16,casas de apostas,2025-10-21 03:56:41,Sitelinks,132000,63000,63000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
184,delta,三角洲,br,36,124000,0.10,0.5,delta,2025-10-24 05:58:27,"AI Overview,People also ask,Thumbnail,Sitelinks,Video preview",3780000,62000,63000,2015-09-01,"Informational,Non-branded,Non-local"
185,ressonância magnética,核磁共振成像,br,4,124000,0.15,0.37,ressonância magnética,2025-10-21 12:12:08,"AI Overview,Thumbnail,People also ask,Video preview",133000,22000,22000,2015-09-01,"Informational,Non-branded,Non-local"
186,passagens aereas baratas,廉价机票,br,71,124000,0.20,1.24,passagens aéreas promocionais de madrugada,2025-10-20 12:13:55,"Sitelinks,Thumbnail",134000,164000,165000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
187,danfe online,丹菲在线,br,52,123000,0.15,1.17,meu danfe,2025-10-24 17:22:39,Video preview,124000,142000,142000,2015-09-01,"Informational,Non-branded,Non-local"
188,calculadora gestacional,妊娠计算器,br,3,123000,0.10,1.34,calculadora gestacional,2025-10-21 08:13:09,Sitelinks,137000,203000,210000,2015-09-01,"Informational,Non-branded,Non-local"
189,psicologia,心理学,br,49,123000,0.30,0.42,psicologia,2025-10-20 19:40:30,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks,Local pack",357000,25000,26000,2015-09-01,"Informational,Non-branded,Non-local"
190,teste de gravidez positivo,妊娠试验阳性,br,0,122000,0.10,0.28,teste de gravidez positivo,2025-10-20 19:43:27,"People also ask,Thumbnail,Video preview",129000,21000,21000,2015-09-01,"Informational,Non-branded,Non-local"
191,ucrânia,乌克兰,br,37,122000,0.15,0.41,ucrania,2025-10-21 23:12:57,"Top stories,Thumbnail,Knowledge panel,Sitelinks,People also ask",195000,21000,26000,2015-09-01,"Informational,Non-branded,Non-local"
192,empréstimo consignado clt,CLT工资贷款,br,46,120000,0.15,,consignado clt,2025-10-21 15:42:47,"AI Overview,Thumbnail,People also ask",120000,50000,50000,2016-02-11,"Informational,Commercial,Non-branded,Non-local"
193,maniaco do parque,公园狂人,br,9,120000,0.35,0.64,maniaco do parque,2025-10-22 00:20:29,"Sitelinks,Knowledge panel",123000,78000,78000,2015-09-01,"Informational,Non-branded,Non-local"
194,ceará sc x palmeiras,塞阿拉 SC x 帕尔梅拉斯,br,1,119000,0.20,0.23,ceará sc x palmeiras,2025-10-22 21:25:29,"People also ask,Video preview",120000,26000,26000,2018-06-10,"Informational,Non-branded,Non-local"
195,mari avila,大阿维拉,br,2,119000,0.35,,mari avila,2025-10-21 17:52:45,,124000,58000,59000,2016-04-06,"Informational,Non-branded,Non-local"
196,caldas novas,新灌浆,br,20,119000,0.10,0.54,caldas novas,2025-10-21 17:53:59,"Knowledge panel,People also ask,Thumbnail,Video preview",121000,4600,4800,2015-09-01,"Informational,Non-branded,Local"
197,mano menezes,梅内塞斯兄弟,br,10,118000,0.50,0.51,mano menezes,2025-10-21 02:04:50,"Top stories,Thumbnail,Knowledge panel,Sitelinks,Video preview",127000,7600,8000,2015-09-01,"Informational,Non-branded,Non-local"
198,colonoscopia,结肠镜检查,br,2,118000,0.10,0.48,colonoscopia,2025-10-24 14:21:54,"AI Overview,Thumbnail,People also ask,Sitelinks,Video preview,Knowledge panel",260000,15000,15000,2015-09-01,"Informational,Non-branded,Non-local"
199,resultado do jogo do bicho de goiás,戈亚斯比乔比赛结果,br,22,118000,0.20,1.41,resultado do jogo do bicho de goiás,2025-10-21 13:34:16,,118000,252000,252000,2015-09-22,"Informational,Non-branded,Local"
200,fimose,包茎,br,0,118000,1.00,0.41,fimose,2025-10-21 21:03:30,"AI Overview,Thumbnail,Knowledge card,People also ask,Sitelinks,Video preview",131000,18000,19000,2015-09-01,"Informational,Non-branded,Non-local"
201,cartão de crédito,信用卡,br,52,117000,0.30,0.73,cartao de credito,2025-10-21 10:01:11,"AI Overview,Thumbnail,People also ask,Sitelinks,Bottom ads,Paid sitelinks",123000,114000,117000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
202,ney matogrosso,内马托格罗索,br,16,117000,0.15,0.42,ney matogrosso,2025-10-21 18:19:21,"Knowledge panel,People also ask,Thumbnail,Video preview",137000,20000,21000,2015-09-01,"Informational,Non-branded,Non-local"
203,inglês,英语,br,68,117000,0.15,0.26,tradutor,2025-10-21 19:16:15,"AI Overview,Thumbnail,Sitelinks,Video preview,Bottom ads,Paid sitelinks",125000,1210000,1350000,2015-09-01,"Informational,Non-branded,Non-local"
204,cnu 2025,中国大学2025,br,75,116000,0.10,,cnu 2025,2025-10-24 19:59:07,"Sitelinks,People also ask,Video preview",117000,536000,536000,2023-12-31,"Informational,Non-branded,Non-local"
205,minha empresa,我的公司,br,3,116000,0.20,0.15,minha empresa,2025-10-21 17:38:20,"People also ask,Video preview",121000,8600,8600,2015-09-01,"Informational,Non-branded,Non-local"
206,punta cana,蓬塔卡纳,br,4,116000,0.10,0.41,punta cana,2025-10-20 22:23:45,"People also ask,Knowledge panel,Thumbnail,Sitelinks",997000,12000,12000,2015-09-01,"Informational,Non-branded,Local"
207,quero passagem,我想要一张票,br,2,114000,0.10,1.04,quero passagem,2025-10-21 12:58:41,Sitelinks,116000,214000,216000,2015-09-01,"Navigational,Commercial,Transactional,Non-branded,Non-local"
208,valor dolar,美元价值,br,67,114000,0.10,0.54,cotação dolar,2025-10-21 21:01:11,"Sitelinks,Top stories,Thumbnail,People also ask",246000,1910000,2110000,2015-09-01,"Informational,Non-branded,Non-local"
209,jogo bicho,动物游戏,br,48,113000,0.15,1.18,deu no poste,2025-10-21 12:18:42,"Sitelinks,Knowledge panel",114000,17990000,17990000,2015-09-01,"Informational,Non-branded,Non-local"
210,senior,高级的,br,9,113000,0.15,0.47,senior x,2025-10-21 03:04:03,Sitelinks,373000,160000,160000,2015-09-01,"Informational,Non-branded,Non-local"
211,videos gratis,免费视频,br,37,113000,0.20,1.16,videos gratis,2025-10-21 13:49:09,"Video preview,Sitelinks,Knowledge panel,People also ask",344000,71000,75000,2015-09-01,"Informational,Non-branded,Non-local"
212,bom dia terça feira,星期二早上好,br,0,112000,0.45,0.17,bom dia terça feira,2025-10-21 06:38:17,"Thumbnail,Video preview",115000,19000,19000,2015-09-01,"Informational,Non-branded,Non-local"
213,endoscopia,内窥镜检查,br,1,112000,0.20,0.43,endoscopia,2025-10-21 21:11:26,"AI Overview,Thumbnail,People also ask,Knowledge panel,Local pack,Sitelinks,Video preview",291000,8100,8100,2015-09-01,"Informational,Non-branded,Non-local"
214,marketing,营销,br,34,111000,0.25,0.39,marketing,2025-10-22 02:09:23,"AI Overview,Thumbnail,People also ask,Knowledge panel",964000,24000,28000,2015-09-01,"Informational,Non-branded,Non-local"
215,diario oficial,官方期刊,br,52,111000,0.15,0.95,dom sc,2025-10-21 12:15:22,"Sitelinks,Knowledge panel,People also ask",120000,1100,1100,2015-09-01,"Informational,Non-branded,Non-local"
216,7 games,7场比赛,br,0,111000,0.20,0.6,7games,2025-10-21 16:41:32,"Sitelinks,Video preview",113000,900000,900000,2015-09-04,"Informational,Non-branded,Non-local"
217,euro real,真实欧元,br,42,111000,0.20,0.39,converter euro em real,2025-10-21 15:42:55,"People also ask,Sitelinks",355000,212000,351000,2015-09-01,"Informational,Non-branded,Non-local"
218,vídeos porno,色情影片,br,51,111000,0.10,1.33,pornô,2025-10-24 05:36:41,"Sitelinks,People also ask",177000,855000,913000,2015-09-01,"Non-branded,Non-local"
219,anti inflamatório,消炎（药,br,3,111000,0.10,0.4,anti inflamatório,2025-10-24 06:45:19,"AI Overview,Thumbnail,People also ask,Sitelinks,Video preview",114000,29000,29000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
220,skin care,皮肤护理,br,10,110000,0.15,0.35,skin care,2025-10-24 22:00:07,"Shopping,Thumbnail,People also ask,Sitelinks,Video preview",477000,17000,17000,2015-09-05,"Informational,Commercial,Non-branded,Non-local"
