#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
138,dammsugare,吸尘器,se,0,43000,0.25,0.89,dammsugare,2025-10-21 09:33:02,"People also ask,Sitelinks,Shopping,Thumbnail",48000,9700,9900,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
139,deadpool,死池,se,76,42000,0.30,0.54,deadpool,2025-10-21 02:05:55,"Thumbnail,Knowledge panel,People also ask,Video preview,Sitelinks",2400000,8300,8300,2015-09-01,"Informational,Non-branded,Non-local"
140,k,k,se,4,42000,0.25,0.29,k.,2025-10-18 00:03:09,"Knowledge panel,Video preview",3660000,500,500,2015-09-01,"Informational,Non-branded,Non-local"
141,cornucopia,聚宝盆,se,49,42000,0.25,0.98,cornucopia,2025-10-24 18:03:30,"Sitelinks,Video preview",189000,46000,46000,2015-09-01,"Informational,Non-branded,Non-local"
142,kålpudding,卷心菜布丁,se,0,42000,0.15,1.38,kålpudding,2025-10-21 09:16:33,"Top stories,Thumbnail,People also ask,Video preview",44000,49000,50000,2015-09-01,"Informational,Non-branded,Non-local"
143,fars dag,父亲节,se,1,42000,0.35,0.49,fars dag,2025-10-21 11:11:28,"Knowledge card,People also ask,Thumbnail,Knowledge panel",57000,3200,3300,2015-09-01,"Informational,Non-branded,Non-local"
144,köttbullar,噪音,se,1,42000,0.10,1.12,köttbullar,2025-10-21 07:11:13,"Thumbnail,Top stories,Sitelinks,People also ask,Video preview",93000,33000,34000,2015-09-01,"Informational,Non-branded,Non-local"
145,köttfärslimpa,肉饼,se,0,41000,0.15,1.21,köttfärslimpa,2025-10-21 16:15:40,"Thumbnail,Top stories,Video preview,People also ask",43000,16000,17000,2015-09-01,"Informational,Non-branded,Non-local"
146,stuvade makaroner,炖通心粉,se,0,41000,0.10,1.44,stuvade makaroner,2025-10-21 12:41:02,"Top stories,Thumbnail,Video preview,People also ask",43000,25000,26000,2015-09-01,"Informational,Non-branded,Non-local"
147,l,我,se,4,41000,0.25,0.32,l,2025-10-20 14:25:40,"People also ask,Knowledge panel,Video preview",5890000,4300,4300,2015-09-01,"Informational,Non-branded,Non-local"
148,melatonin,褪黑素,se,9,41000,0.15,0.92,melatonin,2025-10-24 02:41:39,"Sitelinks,People also ask,Thumbnail,Video preview,Knowledge panel",1330000,5600,5600,2015-09-01,"Informational,Non-branded,Non-local"
149,malmö,马尔默,se,60,41000,0.25,0.4,malmö stad,2025-10-24 11:57:40,"Top stories,Thumbnail,Sitelinks,People also ask,Knowledge panel",166000,16000,16000,2015-09-01,"Informational,Non-branded,Local"
150,gay porn,同性恋色情片,se,83,41000,0.40,1.12,gay porn,2025-10-21 01:53:44,Sitelinks,7430000,23000,6070000,2015-09-01,"Non-branded,Non-local"
151,adressändring,地址变更,se,12,41000,0.45,1.09,adressändring skatteverket,2025-10-21 12:33:52,"Sitelinks,People also ask",42000,21000,21000,2015-09-01,"Informational,Non-branded,Non-local"
152,bank,银行,se,74,40000,2.50,0.48,danske bank,2025-10-20 23:09:23,"Top stories,Thumbnail,Local pack",1790000,67000,67000,2015-09-01,"Informational,Non-branded,Non-local"
153,översätt till svenska,翻译成瑞典语,se,12,40000,0.20,0.17,translate,2025-10-21 16:29:14,Knowledge card,44000,38000,42000,2015-09-08,"Informational,Non-branded,Non-local"
154,fotboll,足球,se,73,40000,0.20,0.47,fotboll,2025-10-24 07:20:16,"Top stories,Thumbnail,Knowledge panel,People also ask,Sitelinks,Video preview",48000,5000,5100,2015-09-01,"Informational,Non-branded,Non-local"
155,translate english to swedish,将英语翻译成瑞典语,se,20,40000,0.15,0.26,translate,2025-10-24 10:11:09,Knowledge card,50000,61000,67000,2015-09-01,"Informational,Non-branded,Non-local"
156,claes malmberg,克拉斯马尔姆贝格,se,4,40000,0.30,0.42,claes malmberg,2025-10-21 21:50:29,"Thumbnail,Sitelinks,Knowledge panel,People also ask",42000,2000,2000,2015-09-01,"Informational,Non-branded,Non-local"
157,elpris,电价,se,5,40000,0.50,1.29,spotpris el,2025-10-21 21:26:36,"Sitelinks,Knowledge panel",53000,259000,262000,2015-09-02,"Informational,Non-branded,Non-local"
158,mattelösning,数学解答,se,0,40000,0.50,,mattelösning,2025-10-24 07:42:42,"People also ask,Sitelinks,Video preview,Thumbnail",42000,15000,15000,2015-11-17,"Informational,Non-branded,Non-local"
159,jeans,牛仔裤,se,3,40000,0.30,0.84,jeans,2025-10-21 10:26:28,"Thumbnail,People also ask,Sitelinks,Shopping",862000,15000,15000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
160,ralph lauren,拉尔夫·劳伦,se,0,40000,0.30,0.78,ralph lauren,2025-10-21 18:05:47,"Sitelinks,Thumbnail,Shopping,Bottom ads",2170000,23000,1000000,2015-09-01,"Informational,Navigational,Commercial,Non-branded,Non-local"
161,anime,日本动画片,se,79,40000,0.80,0.46,anime,2025-10-20 21:27:02,"People also ask,Sitelinks",8250000,4000,4000,2015-09-01,"Informational,Non-branded,Non-local"
162,mail,邮件,se,97,40000,0.60,0.39,gmail,2025-10-24 09:20:57,"People also ask,Sitelinks",6280000,46000,9970000,2015-09-01,"Informational,Non-branded,Non-local"
163,skansen,堡垒,se,48,39000,0.35,0.81,skansen,2025-10-24 22:24:48,"Sitelinks,People also ask,Knowledge panel,Thumbnail,Video preview",65000,32000,33000,2015-09-01,"Informational,Non-branded,Non-local"
164,lediga jobb,空缺职位,se,11,39000,0.45,0.95,lediga jobb bromölla,2025-10-21 03:21:59,"Sitelinks,Bottom ads",42000,600,600,2015-09-01,"Informational,Non-branded,Non-local"
165,d,d,se,4,39000,0.45,0.4,d,2025-10-21 03:23:34,"AI Overview,Sitelinks,People also ask,Video preview",4450000,6600,6600,2015-09-01,"Informational,Non-branded,Non-local"
166,bill skarsgård,比尔·斯卡斯加德,se,13,39000,0.25,0.37,filmer med bill skarsgård,2025-10-21 13:39:41,"Knowledge panel,Thumbnail,Sitelinks,People also ask,Video preview",1120000,4300,4300,2015-09-04,"Informational,Non-branded,Non-local"
167,chernobyl,切尔诺贝利,se,84,39000,1.40,0.59,chernobyl,2025-10-21 21:16:24,"Sitelinks,People also ask",1520000,14000,79000,2015-09-02,"Informational,Non-branded,Non-local"
168,katt,凯特,se,4,39000,0.30,0.33,katter till salu skåne,2025-10-20 22:00:46,"Top stories,Thumbnail,Knowledge panel,People also ask,Sitelinks",68000,10,10,2015-09-01,"Informational,Non-branded,Non-local"
169,tv program,电视节目,se,47,39000,0.70,1.05,på tv,2025-10-21 21:34:10,Sitelinks,1870000,732000,750000,2015-09-01,"Informational,Non-branded,Non-local"
170,lasagne recept,烤宽面条食谱,se,2,38000,0.10,1.27,lasagne,2025-10-24 18:42:37,"Top stories,Thumbnail,Video preview",104000,65000,65000,2015-09-01,"Informational,Non-branded,Non-local"
171,sveriges nationaldag,瑞典国庆日,se,12,38000,2.00,0.46,sveriges nationaldag,2025-10-20 03:16:05,"Knowledge card,People also ask,Knowledge panel",40000,4200,4200,2015-09-04,"Informational,Non-branded,Non-local"
172,greta thunberg,格蕾塔·桑伯格,se,29,38000,0.70,0.69,greta thunberg,2025-10-21 17:26:51,"Top stories,Thumbnail,Knowledge panel,People also ask,Sitelinks",1110000,2900,2900,2016-12-01,"Informational,Non-branded,Non-local"
173,free sex,自由性行为,se,92,38000,0.70,1.21,xxx,2025-10-20 15:52:30,,812000,915000,210900000,2015-09-01,"Non-branded,Non-local"
174,magnesium,镁,se,0,37000,0.25,0.85,magnesium,2025-10-22 01:48:45,"People also ask,Sitelinks,Knowledge panel",1400000,15000,15000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
175,fläskpannkaka,猪肉煎饼,se,1,37000,0.10,1.21,fläskpannkaka,2025-10-21 09:55:35,"Thumbnail,Top stories,People also ask,Video preview",39000,17000,18000,2015-09-01,"Informational,Non-branded,Non-local"
176,halloween 2024,2024 年万圣节,se,5,37000,0.30,,halloween 2024,2025-10-24 09:12:40,"People also ask,Knowledge panel,Thumbnail,Video preview",487000,5500,5500,2016-10-26,"Informational,Non-branded,Non-local"
177,n,n,se,3,37000,0.15,0.55,netflix,2025-10-20 23:52:43,"Sitelinks,Knowledge panel",3920000,544000,28120000,2015-09-01,"Informational,Non-branded,Non-local"
178,sex tjejer,六个女孩,se,20,37000,0.20,1.08,sex tjejer,2025-10-20 22:44:07,Sitelinks,39000,54000,55000,2015-09-01,"Navigational,Commercial,Transactional,Non-branded,Non-local"
179,nytorgsmannen,尼托格人,se,3,37000,0.30,,nytorgsmannen,2025-10-17 18:27:27,"People also ask,Knowledge panel,Thumbnail,Video preview,Top stories,Sitelinks",40000,15000,15000,2021-02-04,"Informational,Non-branded,Non-local"
180,dubai,迪拜,se,19,37000,0.10,0.47,dubai,2025-10-21 01:02:03,"Thumbnail,People also ask,Knowledge panel,Sitelinks",3300000,2900,2900,2015-09-01,"Informational,Non-branded,Local"
181,chat,聊天,se,98,37000,0.40,0.84,chatgpt,2025-10-24 23:52:31,"People also ask,Video preview",6490000,2030000,432900000,2015-09-01,"Informational,Non-branded,Non-local"
182,bil,曾是,se,70,37000,0.40,0.4,bytbil,2025-10-24 07:40:44,"Sitelinks,Thumbnail,People also ask",172000,78000,93000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
183,tom cruise,汤姆·克鲁斯,se,78,37000,0.10,0.43,tom cruise,2025-10-21 14:48:14,"Knowledge panel,Thumbnail,People also ask,Sitelinks",3180000,6400,6400,2015-09-01,"Informational,Non-branded,Non-local"
184,dödsannonser,讣告,se,4,36000,0.60,1.18,dödsannonser,2025-10-24 12:49:28,"Sitelinks,People also ask,Thumbnail",37000,87000,88000,2015-09-01,"Informational,Non-branded,Non-local"
185,lunginflammation,肺炎,se,6,36000,0.10,1,lunginflammation,2025-10-21 01:16:18,"Thumbnail,People also ask,Knowledge panel",38000,53000,54000,2015-09-01,"Informational,Non-branded,Non-local"
186,p diddy,迪迪,se,65,36000,0.15,0.43,p diddy,2025-10-21 18:21:14,"Knowledge panel,People also ask,Top stories,Thumbnail,Sitelinks",3300000,14000,14000,2015-09-07,"Informational,Non-branded,Non-local"
187,ringorm,癣,se,0,36000,0.15,0.9,ringorm,2025-10-21 18:58:04,"AI Overview,Thumbnail,People also ask",61000,24000,24000,2015-09-01,"Informational,Non-branded,Non-local"
188,carbonara,卡纳纳拉,se,2,36000,0.15,1.14,pasta carbonara,2025-10-21 07:06:31,"Top stories,Thumbnail,People also ask,Video preview",957000,30000,30000,2015-09-01,"Informational,Non-branded,Non-local"
189,fröken snusk,肮脏的小姐,se,3,35000,0.15,,fröken snusk,2025-10-09 13:03:29,"Knowledge panel,People also ask,Video preview",39000,3300,4500,2018-04-28,"Informational,Non-branded,Non-local"
190,overnight oats,隔夜燕麦,se,57,35000,0.25,1.3,overnight oats,2025-10-24 12:47:15,"Top stories,Thumbnail,People also ask,Sitelinks,Video preview",718000,16000,16000,2015-09-01,"Informational,Non-branded,Non-local"
191,blommor,花朵,se,48,35000,1.20,0.4,interflora,2025-10-21 04:20:51,"Top ads,Shopping Ads,Thumbnail,Sitelinks,Bottom ads,Paid sitelinks",36000,36000,38000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
192,norrköping,诺尔雪平,se,67,35000,0.40,0.37,norrköping,2025-10-21 02:40:02,"Sitelinks,Top stories,Thumbnail",46000,7700,7700,2015-09-01,"Informational,Non-branded,Local"
193,bikini,比基尼,se,0,35000,0.25,1.08,bikini dam,2025-10-24 23:19:16,"Sitelinks,Thumbnail,Shopping,Video preview",1130000,14000,14000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
194,klara hammarström,清锤电流,se,4,35000,0.15,0.86,klara hammarström,2025-10-20 19:25:13,"Top stories,Thumbnail,Knowledge panel,People also ask,Video preview",38000,5600,5600,2015-09-19,"Informational,Non-branded,Non-local"
195,sextjejer,性爱女孩,se,11,35000,0.40,1.04,sex tjejer,2025-10-22 00:02:09,Sitelinks,38000,56000,56000,2015-09-01,"Non-branded,Non-local"
196,pasta carbonara,意大利面,se,1,35000,0.15,1.22,pasta carbonara,2025-10-21 10:49:06,"Thumbnail,Top stories,Video preview,People also ask",247000,24000,24000,2015-09-01,"Informational,Non-branded,Non-local"
197,bilder,图片,se,8,35000,0.60,0.18,bilder,2025-10-18 06:58:17,"Sitelinks,Thumbnail,Knowledge panel",416000,3900,3900,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
198,linköping,林雪平,se,64,35000,0.35,0.35,linköping,2025-10-21 00:53:36,"Thumbnail,Sitelinks,Knowledge panel,Top stories,People also ask",45000,12000,12000,2015-09-01,"Informational,Non-branded,Local"
199,tv tablå idag alla kanaler,今日电视画面所有频道,se,23,35000,0.35,1.17,tv idag,2025-10-21 12:38:58,Sitelinks,36000,508000,511000,2015-09-02,"Informational,Non-branded,Non-local"
200,usd sek,美元塞克,se,13,35000,0.20,0.47,dollar to sek,2025-10-20 21:58:43,People also ask,42000,150000,150000,2015-09-01,"Informational,Non-branded,Non-local"
201,högskoleprovet,大学考试,se,11,34000,0.50,1.13,högskoleprovet,2025-10-21 02:18:09,"Thumbnail,Top stories,Knowledge panel,People also ask,Sitelinks",35000,29000,29000,2015-09-01,"Informational,Non-branded,Non-local"
202,destination gotland,目的地 哥特兰岛,se,3,34000,0.15,1.07,destination gotland,2025-10-21 19:18:28,"Sitelinks,Top stories,Thumbnail,People also ask",36000,46000,47000,2015-09-01,"Informational,Non-branded,Local"
203,godis,糖果,se,30,34000,0.20,0.57,klippkungen,2025-10-24 02:39:50,"Thumbnail,Sitelinks,Top stories,People also ask,Shopping,Video preview",39000,24000,24000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
204,milf,摩洛伊斯兰解放阵线,se,0,34000,0.70,1,milf,2025-10-21 01:00:39,"AI Overview,People also ask,Video preview,Sitelinks",2920000,26000,26000,2015-09-01,"Informational,Non-branded,Non-local"
205,kanelbullar,肉桂面包,se,3,34000,0.10,1.03,kanelbullar,2025-10-20 10:34:02,"Thumbnail,Top stories,Video preview,People also ask",56000,22000,23000,2015-09-01,"Informational,Non-branded,Non-local"
206,konkurs,竞赛,se,4,34000,1.80,0.68,konkurs,2025-10-20 19:51:19,"Top stories,Thumbnail,People also ask,Sitelinks,Knowledge panel",91000,3100,3100,2015-09-02,"Informational,Non-branded,Non-local"
207,soffa,沙发,se,3,34000,0.35,1.25,ikea soffa,2025-10-20 13:41:02,"Thumbnail,Sitelinks",41000,35000,35000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
208,marketplace,市场,se,74,34000,0.70,0.76,marketplace,2025-10-21 15:44:51,"Sitelinks,People also ask",3510000,39000,39000,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
209,elpriset idag,今日电价,se,31,34000,0.35,1.18,spotpris el,2025-10-21 01:50:29,"Sitelinks,People also ask",35000,244000,248000,2015-12-06,"Informational,Non-branded,Non-local"
210,gotland,哥特兰岛,se,69,33000,0.25,0.56,gotland,2025-10-18 00:02:44,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Top stories",102000,4000,4000,2015-09-01,"Informational,Non-branded,Non-local"
211,julkalender 2023,2023 年圣诞日历,se,3,33000,0.15,,julkalendern 2023,2025-10-21 02:38:21,"People also ask,Thumbnail,Video preview",33000,16000,16000,2021-10-08,"Informational,Non-branded,Non-local"
212,sinful,有罪的,se,0,33000,0.45,1.02,sexleksaker,2025-10-24 22:20:28,"Sitelinks,Video preview",156000,29000,30000,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
213,freeporn,免费色情片,se,96,33000,0.70,1.2,xxx,2025-10-21 10:41:21,,4060000,1120000,203100000,2015-09-01,"Navigational,Non-branded,Non-local"
214,utemöbler,户外家具,se,6,33000,0.25,1.44,utemöbler,2025-10-21 19:40:39,Sitelinks,35000,20000,20000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
215,albanien,阿尔巴尼亚,se,2,33000,0.20,0.54,albanien,2025-10-21 16:48:11,"Knowledge panel,People also ask,Thumbnail,Sitelinks",220000,2700,2700,2015-09-01,"Informational,Non-branded,Non-local"
216,tvättmaskin,洗衣机,se,1,33000,0.20,0.96,tvättmaskin,2025-10-24 10:02:13,"Thumbnail,People also ask,Shopping,Sitelinks,Video preview",34000,20000,21000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
217,hotell stockholm,斯德哥尔摩酒店,se,39,32000,0.80,0.96,hotell stockholm,2025-10-20 20:26:57,"Top ads,Sitelinks,Bottom ads,Paid sitelinks",36000,11000,11000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Local"
218,flygande jacob,飞翔的雅各布,se,1,32000,0.15,1.18,flygande jakob,2025-10-21 19:01:06,"Thumbnail,Top stories",35000,4800,4900,2015-09-01,"Informational,Non-branded,Non-local"
219,mors dag,母亲节,se,2,32000,0.30,0.46,mors dag 2025,2025-10-21 23:16:41,"Knowledge card,Thumbnail,Sitelinks,People also ask,Knowledge panel",61000,7500,7700,2015-09-01,"Informational,Non-branded,Non-local"
220,celine dion,席琳迪翁,se,48,32000,0.10,0.49,celine dion,2025-10-20 21:08:28,"Thumbnail,People also ask,Knowledge panel,Sitelinks,Video preview",1600000,13000,13000,2015-09-01,"Informational,Non-branded,Non-local"
221,bolåneräntor,抵押贷款利息,se,24,32000,0.60,1.29,bolåneräntor,2025-10-24 13:32:37,"Top ads,Thumbnail,People also ask,Sitelinks,Bottom ads",33000,77000,80000,2015-09-01,"Informational,Non-branded,Non-local"
222,restaurang,餐厅,se,20,32000,0.70,0.25,resturang,2025-10-20 06:07:03,"Thumbnail,Sitelinks,People also ask",36000,250,250,2015-09-01,"Informational,Non-branded,Non-local"
223,joakim lundell,约阿希姆·伦德尔,se,10,32000,0.20,0.63,joakim lundell,2025-10-21 15:24:34,"Thumbnail,Knowledge panel,People also ask,Video preview",34000,12000,12000,2016-06-17,"Informational,Non-branded,Non-local"
224,helsingborg,赫尔辛堡,se,47,32000,0.50,0.35,helsingborg,2025-10-21 09:03:52,"Sitelinks,People also ask",67000,9500,9600,2015-09-01,"Informational,Non-branded,Local"
225,klocka,钟,se,41,32000,0.30,0.64,klocka,2025-10-21 10:16:11,"Sitelinks,Shopping,Thumbnail",34000,23000,24000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
226,alla hjärtans dag,情人节,se,8,32000,0.70,0.49,alla hjärtans dag,2025-10-21 01:05:30,"Knowledge card,People also ask,Thumbnail,Knowledge panel,Video preview",34000,3000,3100,2015-09-01,"Informational,Non-branded,Non-local"
227,mykoplasma symtom,支原体症状,se,0,32000,0.90,,mykoplasma symtom,2025-10-20 19:57:29,"AI Overview,People also ask",33000,56000,56000,2016-04-26,"Informational,Non-branded,Non-local"
228,tommy körberg,汤米·科尔伯格,se,13,32000,0.10,0.48,tommy körberg,2025-10-21 21:34:14,"Thumbnail,People also ask,Knowledge panel,Video preview",34000,2600,2600,2015-09-01,"Informational,Non-branded,Non-local"
229,margot robbie,玛格特·罗比,se,47,31000,0.10,0.35,margot robbie,2025-10-23 00:18:31,"Thumbnail,Sitelinks,People also ask,Video preview,Knowledge panel",2420000,2100,2100,2015-09-01,"Informational,Non-branded,Non-local"
230,camilla hamid,卡米拉怀孕了,se,4,31000,0.15,0.94,baka,2025-10-21 18:58:19,"Sitelinks,People also ask,Top stories,Thumbnail",32000,4100,4300,2017-02-13,"Informational,Non-branded,Non-local"
231,truls möregårdh,特鲁斯莫勒加德,se,3,31000,0.35,0.97,truls möregårdh,2025-10-24 13:22:32,"People also ask,Knowledge panel,Video preview",38000,12000,12000,2015-11-03,"Informational,Non-branded,Non-local"
232,vpn,VPN,se,65,31000,2.50,0.83,vpn,2025-10-21 16:29:11,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks",5330000,6700,6800,2015-09-01,"Informational,Non-branded,Non-local"
233,clint eastwood,克林特·伊斯特伍德,se,47,31000,0.20,0.46,clint eastwood,2025-10-21 09:32:50,"People also ask,Knowledge panel,Thumbnail,Sitelinks",1740000,10000,10000,2015-09-01,"Informational,Non-branded,Non-local"
234,robotdammsugare,机器人吸尘器,se,2,31000,0.25,1.2,robotdammsugare,2025-10-20 21:06:34,Sitelinks,32000,22000,23000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
235,våfflor,华夫饼,se,2,31000,0.20,1.11,våfflor,2025-10-21 21:36:02,"Thumbnail,Sitelinks,Top stories,Video preview,People also ask",33000,31000,32000,2015-09-01,"Informational,Non-branded,Non-local"
236,vinterjacka dam,女式冬季夹克,se,0,31000,0.20,1.49,vinterjacka dam,2025-10-24 20:29:13,"Sitelinks,Thumbnail,Shopping,People also ask",32000,17000,17000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
