#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
527,سالب,消极的,sa,0,14000,0.15,1.03,سالب,2025-10-21 15:14:39,"Thumbnail,People also ask,Video preview",34000,26000,37000,2015-09-02,"Informational,Non-branded,Non-local"
528,مساعد معلم,助教,sa,0,14000,0.10,1.09,مساعد معلم,2025-10-21 15:12:52,People also ask,14000,12000,12000,2016-03-18,"Informational,Non-branded,Non-local"
529,حجز اسم تجاري,保留商号,sa,5,14000,0.40,1.16,حجز اسم تجاري,2025-10-21 12:19:30,,15000,24000,24000,2015-09-01,"Informational,Navigational,Commercial,Transactional,Non-branded,Non-local"
530,نجران,纳季兰,sa,17,14000,0.60,0.42,نجران,2025-10-21 02:19:14,"Thumbnail,People also ask,Top stories",19000,3400,4200,2015-09-01,"Informational,Non-branded,Local"
531,https,https,sa,30,14000,0.20,0.38,https,2025-10-21 13:01:39,"AI Overview,Thumbnail,People also ask,Knowledge panel",1550000,700,176000,2015-09-01,"Informational,Non-branded,Non-local"
532,riyal to philippine peso,里亚尔兑换菲律宾比索,sa,38,13000,0.15,0.22,riyal to peso,2025-10-21 15:49:04,"People also ask,Sitelinks",15000,100000,113000,2015-09-01,"Informational,Non-branded,Non-local"
533,كم سعر الذهب اليوم في السعودية بيع وشراء عيار 21,今天沙特阿拉伯的黄金价格是多少，买卖 21 克拉？,sa,21,13000,0.10,,سعر الذهب اليوم,2025-10-21 11:32:49,"Featured snippet,People also ask,Sitelinks",15000,119000,123000,2020-03-14,"Informational,Commercial,Non-branded,Local"
534,ايموجي,表情符号,sa,7,13000,0.10,0.45,ايموجي,2025-10-21 01:10:22,"Thumbnail,Video preview,Knowledge panel,People also ask",55000,2200,11000,2015-09-01,"Informational,Navigational,Non-branded,Non-local"
535,الامن السيبراني,网络安全,sa,17,13000,0.40,0.96,الأمن السيبراني,2025-10-21 02:22:15,"AI Overview,Sitelinks,People also ask,Knowledge panel",44000,10000,10000,2015-10-22,"Informational,Non-branded,Non-local"
536,مشط,梳子,sa,0,13000,0.20,0.14,مشط,2025-10-20 21:34:27,"Thumbnail,People also ask,Knowledge panel",29000,600,600,2015-09-01,"Informational,Non-branded,Non-local"
537,investing,投资,sa,72,13000,1.00,0.99,investing,2025-10-21 13:11:23,Sitelinks,2670000,12000,665000,2015-09-01,"Informational,Non-branded,Non-local"
538,مناديل,餐巾纸,sa,3,13000,0.70,0.28,مناديل,2025-10-24 08:47:40,"Thumbnail,Sitelinks,Video preview",19000,2100,2400,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
539,عريكه,特点,sa,0,13000,0.10,0.31,عريكه,2025-10-21 20:04:03,"Local teaser pack,People also ask,Video preview,Thumbnail",17000,2400,2800,2015-09-01,"Informational,Non-branded,Non-local"
540,مسبح,游泳池,sa,0,13000,0.10,0.51,مسبح,2025-10-21 16:11:02,"Thumbnail,Sitelinks,Video preview",32000,5000,5100,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
541,قلم,笔,sa,19,13000,0.35,0.17,قلم,2025-10-20 19:50:18,"Sitelinks,Thumbnail",35000,3200,8900,2015-09-01,"Informational,Non-branded,Non-local"
542,prayer times,祈祷时间,sa,0,13000,0.70,0.47,jeddah prayer time,2025-10-24 22:57:34,"AI Overview,People also ask,Video preview,Knowledge panel",228000,38000,39000,2015-09-02,"Informational,Non-branded,Non-local"
543,هدايا,礼物,sa,0,13000,0.30,0.41,هدايا,2025-10-21 13:50:06,"Local teaser pack,Thumbnail",31000,1400,1800,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
544,مواعيد الجامعات,大学日期,sa,9,13000,1.00,1.05,سجل,2025-10-21 02:25:47,"Sitelinks,People also ask",14000,54000,54000,2016-02-06,"Informational,Non-branded,Non-local"
545,सोना,睡觉,sa,0,13000,0.25,,सोना,2025-10-21 17:29:17,"Sitelinks,People also ask,Top stories,Thumbnail,Knowledge panel,Video preview",847000,900,744000,2016-11-04,"Informational,Commercial,Non-branded,Non-local"
546,تحويل من دينار كويتي الى ريال سعودي,科威特第纳尔 转换为 沙特里亚尔,sa,0,13000,0.45,0.78,تحويل الدينار الكويتي الى ريال سعودي,2025-10-21 15:40:02,Sitelinks,13000,16000,19000,2015-09-11,"Informational,Non-branded,Non-local"
547,حلاوه,甜味,sa,0,13000,0.15,0.1,حلاوه,2025-10-21 13:13:51,"Thumbnail,Local teaser pack,Knowledge panel,Video preview",20000,1100,1100,2015-09-04,"Informational,Commercial,Non-branded,Non-local"
548,indian sex,印度 性爱,sa,12,13000,0.45,1.33,sexy video indian,2025-10-21 12:21:06,,1310000,100,436000,2015-09-01,"Informational,Non-branded,Non-local"
549,english to malayalam translation,英语到马拉雅拉姆语 翻译,sa,12,13000,0.15,0.21,english to urdu,2025-10-21 19:53:51,Knowledge card,1060000,99000,10120000,2015-09-10,"Informational,Non-branded,Non-local"
550,aed to sar,飞往 SAR,sa,0,13000,0.25,0.21,aed to sar,2025-10-21 21:58:28,"Sitelinks,People also ask",21000,1000,1800,2015-09-01,"Informational,Non-branded,Non-local"
551,القمر,月亮,sa,1,13000,0.10,0.34,قمر,2025-10-21 21:26:11,"Sitelinks,Knowledge panel,Top stories,Thumbnail,People also ask",49000,5700,20000,2015-09-01,"Informational,Non-branded,Non-local"
552,madinah prayer time,麦地那祈祷时间,sa,0,13000,0.15,0.47,prayer time madinah,2025-10-21 19:29:05,"Knowledge card,AI Overview,People also ask",15000,26000,26000,2015-09-06,"Informational,Non-branded,Local"
553,أرخص تأمين سيارات,最便宜的汽车保险,sa,39,13000,0.30,1.59,تاميني,2025-10-21 10:02:52,Sitelinks,14000,616000,626000,2015-10-24,"Informational,Commercial,Non-branded,Non-local"
554,فرن كهربائي,电烤箱,sa,0,13000,0.10,0.53,فرن كهربائي,2025-10-20 18:32:11,,28000,4000,4900,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
555,بكتيريا نافعة,有益细菌,sa,0,13000,0.20,,بكتيريا نافعة,2025-10-20 16:37:08,"AI Overview,Thumbnail,People also ask,Sitelinks",19000,11000,15000,2015-11-01,"Informational,Non-branded,Non-local"
556,تمويل شخصي,个人理财,sa,18,13000,0.50,1.1,تمويل شخصي,2025-10-21 00:58:35,Sitelinks,17000,5300,5400,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
557,visa validity,签证有效期,sa,26,13000,0.25,1.11,muqeem visa validity check,2025-10-21 16:25:34,,19000,31000,34000,2015-09-01,"Informational,Non-branded,Non-local"
558,ساوند,声音,sa,8,13000,1.10,0.93,ساوند كلاود,2025-10-21 15:35:27,"Sitelinks,People also ask",29000,78000,5620000,2015-09-03,"Informational,Non-branded,Non-local"
559,جوال,手机,sa,5,13000,0.15,0.23,جوال,2025-10-22 02:26:09,"Thumbnail,Sitelinks",25000,8600,8800,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
560,فساتين سهرة,晚礼服,sa,1,13000,0.15,0.5,فساتين سهرة,2025-10-20 18:30:49,"Top ads,Paid sitelinks,Thumbnail,Bottom ads",47000,11000,16000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
561,cv template,简历模板,sa,62,13000,0.50,1.4,cv template,2025-10-21 17:51:41,"Thumbnail,Sitelinks",614000,16000,1380000,2015-09-01,"Informational,Non-branded,Non-local"
562,الملك سعود,沙特国王,sa,8,13000,0.20,0.54,بحث عن الملك سعود بن عبدالعزيز,2025-10-21 16:47:45,"Thumbnail,Sitelinks,People also ask",16000,7500,8600,2015-09-01,"Informational,Non-branded,Non-local"
563,اناس,人们,sa,0,13000,0.20,0.93,اوناس,2025-10-24 21:58:59,"Sitelinks,Video preview",17000,56000,57000,2015-09-14,"Informational,Commercial,Non-branded,Non-local"
564,كيوي,猕猴桃,sa,0,13000,0.10,0.81,كيوي,2025-10-21 23:56:41,"AI Overview,Thumbnail,Local teaser pack,People also ask",32000,1000,3700,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
565,chess online,在线国际象棋,sa,85,13000,0.15,1.47,chess,2025-10-18 17:18:02,"Sitelinks,Knowledge panel",1920000,46000,5680000,2015-09-03,"Non-branded,Non-local"
566,اوميجا ٣,奥米亚3号,sa,2,13000,0.15,0.95,اوميجا ٣,2025-10-21 06:43:02,"AI Overview,Thumbnail,People also ask,Sitelinks",20000,18000,18000,2015-09-13,"Informational,Non-branded,Non-local"
567,eur to sar,欧元 兑换 SAR,sa,0,13000,0.35,0.24,euro to sar,2025-10-21 18:54:13,,16000,5400,6300,2015-09-03,"Informational,Non-branded,Non-local"
568,محل ورد,玫瑰店,sa,16,13000,0.25,0.41,محل ورد,2025-10-21 11:38:20,"Local teaser pack,Thumbnail",22000,2300,2300,2015-10-16,"Commercial,Transactional,Non-branded,Non-local"
569,الحمد لله,感谢上帝,sa,0,13000,0.10,0.23,الحمد لله,2025-10-24 20:25:31,"AI Overview,People also ask,Thumbnail,Video preview,Knowledge panel",136000,2300,17000,2015-09-01,"Informational,Non-branded,Non-local"
570,خاتمة بحث,研究结论,sa,0,13000,0.80,1.47,خاتمة بحث,2025-10-20 20:06:14,"People also ask,Sitelinks",20000,6100,8900,2015-09-01,"Informational,Non-branded,Non-local"
571,كتاب,书,sa,45,13000,0.15,0.3,كتبي,2025-10-21 07:06:53,Sitelinks,82000,1750000,1770000,2015-09-01,"Informational,Non-branded,Non-local"
572,south africa vs new zealand,南非 vs 新西兰,sa,7,13000,0.45,,nz vs sa,2025-10-21 01:09:18,Video preview,542000,37000,395000,2016-08-30,"Informational,Non-branded,Non-local"
573,موارد وزارة الصحة,卫生部资源,sa,19,13000,2.00,1.4,مديري,2025-10-20 23:34:12,Sitelinks,13000,255000,258000,2017-02-14,"Informational,Non-branded,Non-local"
574,مكيف شباك,窗式空调,sa,0,13000,0.10,0.84,مكيف شباك,2025-10-21 01:00:31,,17000,10000,10000,2015-09-02,"Informational,Commercial,Transactional,Non-branded,Non-local"
575,مغنيسيوم,镁,sa,1,13000,0.15,0.61,المغنيسيوم,2025-10-21 15:26:28,"People also ask,Knowledge panel,Video preview",30000,12000,20000,2015-09-03,"Informational,Non-branded,Non-local"
576,qatar,卡塔尔,sa,75,13000,0.25,0.7,الخطوط القطرية,2025-10-21 11:54:19,"Knowledge panel,Thumbnail,Top stories,Sitelinks",1680000,36000,36000,2015-09-01,"Informational,Non-branded,Non-local"
577,غرف نوم,卧室,sa,0,13000,0.20,0.53,غرف نوم,2025-10-21 16:23:05,"Thumbnail,Sitelinks",44000,3700,4000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
578,ساعة,小时,sa,3,13000,0.20,0.23,ساعة,2025-10-21 19:02:10,Thumbnail,41000,200,250,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
579,كم عمري,我几岁了？,sa,22,13000,1.00,1.09,حساب العمر,2025-10-21 14:02:05,Sitelinks,15000,149000,204000,2015-09-02,"Informational,Non-branded,Non-local"
580,كم باقي على الضمان,保修期还剩多少？,sa,0,13000,0.10,1.33,كم باقي على الضمان,2025-10-21 04:34:57,People also ask,13000,49000,49000,2018-07-08,"Informational,Non-branded,Non-local"
581,المتنبي,穆塔纳比,sa,1,13000,0.20,0.75,المتنبي,2025-10-21 01:46:41,"Sitelinks,People also ask,Video preview,Knowledge panel,Thumbnail",43000,7700,21000,2015-09-01,"Informational,Non-branded,Non-local"
582,hijri date today,今天回历日期,sa,15,13000,0.15,0.79,arabic date today,2025-10-24 02:53:33,"People also ask,Sitelinks,Video preview",60000,4300,31000,2015-09-02,"Informational,Non-branded,Non-local"
583,news,消息,sa,99,13000,0.10,0.52,news,2025-10-21 21:08:10,Sitelinks,38160000,3700,4130000,2015-09-01,"Informational,Non-branded,Non-local"
584,o,哦,sa,1,13000,0.15,0.24,o,2025-10-24 10:45:03,"AI Overview,Thumbnail,Video preview,People also ask,Knowledge panel",3830000,2000,2600,2015-09-01,"Informational,Non-branded,Non-local"
585,ساعه,小时,sa,3,13000,0.20,0.26,ساعه,2025-10-21 01:02:32,Thumbnail,30000,1000,1200,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
586,lion,狮子,sa,79,13000,0.15,0.29,lion,2025-10-21 02:01:58,"Thumbnail,Sitelinks,Video preview",1810000,900,210000,2015-09-01,"Informational,Non-branded,Non-local"
587,انغام,旋律,sa,12,13000,0.30,0.5,انغام,2025-10-21 16:48:08,"Knowledge panel,Top stories,Thumbnail,Sitelinks,Video preview",52000,2300,8800,2015-09-01,"Informational,Non-branded,Non-local"
588,الاردن,约旦,sa,35,13000,0.15,0.57,الاردن,2025-10-24 10:40:05,"Sitelinks,People also ask,Video preview,Thumbnail,Knowledge panel",70000,2100,16000,2015-09-02,"Informational,Non-branded,Non-local"
589,masjid quba,库巴清真寺,sa,4,13000,0.20,0.42,masjid quba,2025-10-21 01:02:09,"Thumbnail,People also ask,Knowledge panel,Video preview,Sitelinks",36000,7000,13000,2015-09-03,"Informational,Non-branded,Non-local"
590,جسر الملك فهد,法赫德国王堤道,sa,2,13000,0.50,0.72,جسر الملك فهد,2025-10-20 20:08:23,"Sitelinks,People also ask,Knowledge panel",21000,13000,18000,2015-09-01,"Informational,Non-branded,Non-local"
591,أثاث,家具,sa,44,13000,0.20,0.48,الرقيب,2025-10-24 10:45:17,"Local teaser pack,Thumbnail,Sitelinks,Bottom ads,Paid sitelinks,Video preview,Shopping Ads",16000,29000,29000,2015-09-15,"Informational,Commercial,Non-branded,Non-local"
592,سكس مباشر,现场性爱,sa,5,13000,0.45,1.75,مباشر سكس,2025-10-21 12:09:16,,298000,150,12000,2015-09-01,"Navigational,Non-branded,Non-local"
593,flowers,花朵,sa,78,13000,0.60,0.27,flower shop,2025-10-24 11:57:32,"Thumbnail,Sitelinks,People also ask,Video preview",2390000,1000,1000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
594,كاميرات مراقبة,监控摄像头,sa,11,13000,0.35,0.79,كاميرات مراقبة,2025-10-20 08:48:32,"Thumbnail,Local teaser pack,Sitelinks",34000,9700,9900,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
595,cricket match,板球比赛,sa,80,13000,0.10,0.44,live cricket score,2025-10-21 21:26:17,"Sitelinks,People also ask",878000,216000,7860000,2015-10-06,"Informational,Non-branded,Non-local"
596,ইংরেজি থেকে বাংলা অনুবাদ,英语-孟加拉语 翻译,sa,0,13000,0.20,,english to bangla,2025-10-21 07:21:04,"Knowledge card,Video preview,Sitelinks",135000,20000,135000,2020-04-13,"Informational,Non-branded,Non-local"
597,امريكا,美国,sa,22,13000,0.10,0.46,امريكا,2025-10-22 01:02:30,"Top stories,Thumbnail,Knowledge panel,Sitelinks,Video preview,People also ask",56000,2700,16000,2015-09-01,"Informational,Non-branded,Non-local"
598,كيف اعرف برجي,我如何知道我的星座？,sa,0,12000,1.20,1.09,معرفة البرج,2025-10-21 01:02:50,"Sitelinks,People also ask,Video preview",27000,32000,58000,2015-09-01,"Informational,Non-branded,Non-local"
599,جوزة الطيب,肉豆蔻,sa,4,12000,0.10,0.66,جوزة الطيب,2025-10-21 03:55:50,"Thumbnail,People also ask,Video preview,Sitelinks",35000,4400,10000,2015-09-02,"Informational,Commercial,Transactional,Non-branded,Non-local"
600,1 riyal to philippine peso,1 里亚尔 为 菲律宾比索,sa,39,12000,0.25,0.13,riyal to peso,2025-10-21 14:44:39,"Sitelinks,People also ask",17000,100000,113000,2015-09-17,"Informational,Non-branded,Non-local"
601,جازان,吉赞,sa,6,12000,0.70,0.51,جازان,2025-10-20 22:43:54,"Thumbnail,People also ask",17000,5500,6100,2015-09-01,"Informational,Non-branded,Local"
602,سوق,市场,sa,22,12000,0.15,0.98,متجر,2025-10-21 19:18:02,"Thumbnail,Sitelinks,Local teaser pack,Knowledge panel",54000,28000,219000,2015-09-01,"Informational,Non-branded,Non-local"
603,love,爱,sa,81,12000,0.10,0.28,love,2025-10-21 14:47:08,"Sitelinks,Thumbnail,People also ask",2300000,4600,42000,2015-09-01,"Informational,Non-branded,Non-local"
604,بوتين,普京,sa,8,12000,0.20,0.53,بوتين,2025-10-21 07:04:24,"Sitelinks,Top stories,Thumbnail,Knowledge panel,People also ask,Video preview",45000,1900,10000,2015-09-01,"Informational,Non-branded,Non-local"
605,تسجيل دخول ايميل,邮箱登录,sa,11,12000,0.60,0.82,outlook تسجيل الدخول,2025-10-21 00:43:01,"Sitelinks,People also ask",18000,90000,109000,2015-09-05,"Informational,Non-branded,Non-local"
606,غسالة ملابس,洗衣机,sa,0,12000,0.20,0.61,غسالة ملابس,2025-10-20 21:03:39,"Top ads,Paid sitelinks,Sitelinks,Bottom ads",18000,10000,11000,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
607,eid al-fitr,开斋节,sa,33,12000,0.60,0.37,eid 2025,2025-10-20 18:55:53,"Knowledge card,People also ask,Sitelinks,Knowledge panel",285000,2400,235000,2015-10-09,"Informational,Non-branded,Non-local"
608,سعر الذهب اليوم في السعوديه,今日沙特阿拉伯金价,sa,28,12000,0.10,0.86,سعر الذهب اليوم,2025-10-24 21:39:33,"Sitelinks,People also ask,Video preview",14000,1110000,1130000,2015-09-01,"Informational,Non-branded,Local"
609,الفضاء,外层空间,sa,10,12000,0.15,0.56,الفضاء,2025-10-21 16:08:44,"Thumbnail,People also ask,Knowledge panel,Sitelinks",27000,3100,8100,2015-09-01,"Informational,Non-branded,Non-local"
610,وادي الدواسر,达瓦西尔干河,sa,0,12000,0.60,0.45,وادي الدواسر,2025-10-19 18:19:08,"Thumbnail,People also ask,Knowledge panel",14000,2300,2800,2015-09-01,"Informational,Non-branded,Local"
611,الوان اكريلك,亚克力颜色,sa,0,12000,0.15,0.24,الوان اكريلك,2025-10-22 02:49:05,"Thumbnail,People also ask,Sitelinks,Knowledge panel,Video preview",16000,2400,2700,2015-09-23,"Informational,Commercial,Transactional,Non-branded,Non-local"
612,تعليق الدراسة غدا في السعودية,沙特阿拉伯学校明天停课,sa,0,12000,0.15,,وكالة تعليق الدراسة,2025-10-21 01:45:01,"Top stories,Thumbnail,People also ask",12000,64000,64000,2015-11-17,"Informational,Non-branded,Local"
613,مكتب,办公室,sa,0,12000,0.15,0.63,مكتب,2025-10-20 12:58:16,"Thumbnail,Sitelinks",33000,6800,6900,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
614,باقة ورد,胸花,sa,0,12000,0.25,0.21,توصيل ورد,2025-10-20 20:41:57,"Top ads,Thumbnail,People also ask,Bottom ads,Paid sitelinks",30000,1500,1500,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
615,وظائف حكومية,政府职位,sa,34,12000,0.15,1.08,وظائف حكومية,2025-10-24 11:50:00,"Sitelinks,People also ask,Video preview",28000,20000,20000,2015-09-01,"Informational,Non-branded,Non-local"
616,beekeeper,养蜂人,sa,76,12000,0.20,,beekeeper,2025-10-24 20:29:36,"Thumbnail,Sitelinks,People also ask,Video preview",294000,4200,81000,2016-01-22,"Informational,Non-branded,Non-local"
617,شعار,口号,sa,24,12000,0.15,0.22,شعار,2025-10-21 15:29:43,"AI Overview,Thumbnail,Sitelinks",46000,600,700,2015-09-01,"Informational,Non-branded,Non-local"
618,ترمس,羽扇豆,sa,0,12000,0.15,0.29,ترمس,2025-10-21 16:46:07,"Thumbnail,People also ask",33000,10000,10000,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
619,سعر بيع الذهب المستعمل اليوم في السعودية,今日沙特阿拉伯二手黄金售价,sa,22,12000,0.20,1.13,سعر الذهب اليوم,2025-10-20 16:58:30,"AI Overview,Sitelinks,People also ask",13000,1130000,1150000,2015-09-12,"Informational,Non-branded,Local"
620,كم باقي على يوم الوطني,距离国庆还有多久？,sa,0,12000,0.90,,كم باقي على اليوم الوطني,2025-10-24 10:36:16,"People also ask,Video preview",12000,33000,33000,2020-08-06,"Informational,Non-branded,Non-local"
621,عيدكم مبارك,生日快乐！,sa,0,12000,0.15,0.37,عيدكم مبارك,2025-10-20 21:38:55,"Thumbnail,People also ask,Knowledge panel,Video preview",53000,1100,1100,2015-09-04,"Informational,Non-branded,Non-local"
622,سجل,登记,sa,35,12000,0.30,0.93,سجل,2025-10-21 05:46:35,Sitelinks,16000,54000,54000,2015-09-01,"Informational,Non-branded,Non-local"
623,مسلسلات خليجية مجانا,海湾系列免费,sa,26,12000,0.40,,alooytv,2025-10-19 00:06:09,"Sitelinks,Thumbnail",15000,966000,1060000,2019-01-10,"Informational,Non-branded,Non-local"
624,وظائف عن بعد,远程工作,sa,46,12000,0.15,1.58,العمل عن بعد,2025-10-21 00:45:12,"Sitelinks,People also ask",14000,31000,32000,2015-09-01,"Informational,Non-branded,Non-local"
625,القسط الهندي,印度分期付款,sa,0,12000,0.30,0.79,القسط الهندي,2025-10-20 11:45:47,"People also ask,Knowledge panel,Sitelinks,Video preview",67000,3300,11000,2015-09-01,"Informational,Non-branded,Non-local"
626,بخور,吃,sa,0,12000,0.45,0.33,بخور,2025-10-21 08:42:23,Thumbnail,36000,6600,9600,2015-09-02,"Informational,Commercial,Transactional,Non-branded,Non-local"
627,flower,花,sa,70,12000,0.15,0.27,فلاورد,2025-10-19 23:59:30,"Thumbnail,Local teaser pack,Knowledge panel,Video preview",1450000,66000,67000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
628,سيرة ذاتية جاهزة,准备好简历,sa,37,12000,0.15,1.21,سيرة ذاتية,2025-10-24 08:46:02,"Top ads,Paid sitelinks,Thumbnail,Sitelinks,People also ask,Bottom ads,Video preview",24000,90000,192000,2015-09-01,"Informational,Non-branded,Non-local"
629,وظيفة,工作,sa,53,12000,0.20,1.08,وظائف,2025-10-24 20:26:15,"Sitelinks,People also ask,Video preview",48000,26000,26000,2015-09-01,"Informational,Non-branded,Non-local"
630,النمسا,奥地利,sa,6,12000,0.15,0.42,النمسا,2025-10-21 03:48:32,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Top stories,Video preview",50000,1600,9300,2015-09-01,"Informational,Non-branded,Non-local"
631,أسعار الذهب اليوم في مصر عيار 21 بالمصنعية,今天埃及的黄金价格是21克拉，按做工,sa,26,12000,0.20,,سعر الذهب اليوم في مصر,2025-10-20 10:16:19,"Top stories,Thumbnail,People also ask,Sitelinks,Video preview",297000,59000,1220000,2022-02-24,"Informational,Non-branded,Local"
632,ramadan,斋月,sa,65,12000,0.45,0.65,متى رمضان,2025-10-20 23:38:39,"Knowledge card,People also ask,Sitelinks,Knowledge panel",1170000,6500,24000,2015-09-01,"Informational,Non-branded,Non-local"
633,سليمان الحبيب,挚爱的苏莱曼,sa,2,12000,0.45,0.77,سليمان الحبيب,2025-10-21 12:14:16,"Sitelinks,Local pack,Top stories,Thumbnail",15000,27000,28000,2015-09-02,"Informational,Non-branded,Non-local"
634,دبي,迪拜,sa,63,12000,0.30,0.45,دبي,2025-10-21 02:38:29,"Thumbnail,Sitelinks,People also ask,Knowledge panel",69000,3400,14000,2015-09-01,"Informational,Non-branded,Local"
635,dog,狗,sa,81,12000,0.15,0.21,dog,2025-10-19 10:38:02,"Thumbnail,Sitelinks,Knowledge panel",3600000,1200,532000,2015-09-01,"Informational,Non-branded,Non-local"
636,اعراض الايدز,艾滋病症状,sa,25,12000,0.45,1.15,اعراض الايدز,2025-10-21 21:23:38,"Featured snippet,People also ask,Thumbnail,Sitelinks",34000,15000,59000,2015-09-03,"Informational,Non-branded,Non-local"
637,مانهو,我爱,sa,38,12000,0.25,0.52,ازورا,2025-10-21 01:58:10,"Thumbnail,Knowledge panel",22000,99000,252000,2015-09-29,"Informational,Non-branded,Non-local"
638,البانيا,阿尔巴尼亚,sa,0,12000,0.20,0.63,البانيا,2025-10-24 15:34:25,"Thumbnail,Sitelinks,People also ask,Knowledge panel",54000,5800,25000,2015-09-02,"Informational,Non-branded,Non-local"
639,تايلور سويفت,泰勒·斯威夫特,sa,68,12000,0.10,0.51,تايلور سويفت,2025-10-20 22:40:08,"Thumbnail,Sitelinks,Knowledge panel,People also ask",30000,1800,3900,2015-09-01,"Informational,Non-branded,Non-local"
640,فاتورة الكهرباء,电费单,sa,9,12000,1.00,1.2,فاتورة الكهرباء,2025-10-21 01:59:18,Sitelinks,50000,69000,72000,2015-09-01,"Informational,Navigational,Transactional,Non-branded,Non-local"
641,الدعم السكني,住房支持,sa,8,12000,0.35,1.11,الدعم السكني,2025-10-21 19:54:50,"Top stories,Thumbnail,People also ask,Sitelinks",13000,10000,10000,2015-09-01,"Informational,Non-branded,Non-local"
642,اساي,阿萨伊,sa,0,12000,0.25,0.49,الاساي,2025-10-21 10:41:24,"People also ask,Knowledge panel,Thumbnail,Local teaser pack,Video preview",19000,3300,3400,2015-09-12,"Informational,Commercial,Non-branded,Non-local"
643,قرض,贷款,sa,31,12000,0.45,0.67,تمويل,2025-10-21 21:23:10,Sitelinks,37000,17000,17000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
644,تأجير سيارات,汽车租赁,sa,32,12000,0.20,1.14,المفتاح,2025-10-21 21:31:51,"Thumbnail,People also ask",20000,41000,42000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
645,بلسم,香脂,sa,2,12000,0.35,0.31,بلسم,2025-10-20 21:50:06,Sitelinks,20000,5900,10000,2015-09-11,"Informational,Commercial,Non-branded,Non-local"
646,صرصور,蟑螂,sa,0,12000,0.15,0.23,صرصور,2025-10-21 07:03:09,"Thumbnail,Sitelinks,Knowledge panel,Video preview,People also ask",48000,1200,3600,2015-09-01,"Informational,Non-branded,Non-local"
647,ادعيه العمره,为他的生命祈祷,sa,0,12000,1.00,0.95,ادعية العمرة,2025-10-22 00:32:42,"People also ask,AI Overview",14000,24000,26000,2015-11-10,"Informational,Non-branded,Non-local"
648,edit pdf,编辑pdf,sa,73,12000,0.25,1.42,pdf editor,2025-10-24 07:16:05,People also ask,1180000,32000,3450000,2015-09-01,"Informational,Non-branded,Non-local"
649,الاحساء,哈萨,sa,22,12000,0.40,0.47,الاحساء,2025-10-21 03:17:05,"Knowledge panel,People also ask,Thumbnail,Sitelinks",17000,4000,5000,2015-09-01,"Informational,Non-branded,Local"
650,zoro,佐罗,sa,55,12000,0.15,0.26,زورو ون بيس,2025-10-22 00:24:08,"Thumbnail,People also ask,Video preview",1030000,150,157000,2015-09-01,"Informational,Non-branded,Non-local"
651,مبارك عليكم الشهر,愿这个月有福,sa,0,12000,0.20,0.31,مبارك عليكم الشهر,2025-10-21 00:22:05,"People also ask,Video preview",24000,500,1000,2015-09-24,"Informational,Non-branded,Non-local"
652,شعر قصير,短发,sa,0,12000,0.25,0.42,شعر قصير,2025-10-24 20:32:59,"Sitelinks,People also ask,Thumbnail,Video preview",47000,6300,31000,2015-09-04,"Informational,Non-branded,Non-local"
653,النفط,油,sa,36,12000,0.15,1.2,اسعار النفط,2025-10-21 13:40:45,"Sitelinks,Top stories,Thumbnail,People also ask",19000,101000,183000,2015-09-01,"Informational,Non-branded,Non-local"
654,office,办公室,sa,96,12000,0.30,0.73,365,2025-10-21 01:51:40,"Sitelinks,People also ask",2060000,111000,17470000,2015-09-01,"Informational,Navigational,Non-branded,Non-local"
655,azerbaijan,阿塞拜疆,sa,74,12000,0.15,0.34,azerbaijan,2025-10-24 17:58:45,"Thumbnail,Sitelinks,People also ask,Video preview,Knowledge panel",1070000,1500,99000,2015-09-01,"Informational,Non-branded,Non-local"
656,usd to php,美元 兑换 php,sa,55,12000,0.25,0.21,usd to php,2025-10-24 18:56:46,"People also ask,Sitelinks",2040000,3600,330000,2015-09-01,"Informational,Non-branded,Non-local"
